tarjeta_id,cliente_id,tipo_tarjeta,limite_credito,saldo_actual,fecha_emision,estatus
467,1047,Oro,49166,15598.21,2025-07-24,Vigente
468,3886,Clasica,19368,124.78,2024-06-04,Vigente
469,6713,Signature,255478,45449.17,2026-07-23,Vigente
470,6819,Signature,173904,109406.57,2023-04-28,Cancelada
471,7175,Clasica,15460,6865.63,2023-07-09,Vigente
472,4510,Clasica,13522,675.04,2023-05-10,Vigente
473,2329,Platino,111868,37477.02,2026-08-30,Bloqueada
474,7978,Platino,107687,48247.13,2025-04-24,Vigente
475,1913,Platino,114301,14141.45,2024-02-11,Bloqueada
476,5870,Signature,187534,146836.47,2025-06-14,Vigente
477,2397,Platino,125763,73879.75,2023-06-23,Vigente
478,2265,Signature,249769,88041.0,2025-08-12,Cancelada
479,7548,Oro,50381,12469.9,2022-12-25,Vigente
480,5281,Clasica,15823,9686.27,2025-02-01,Bloqueada
481,425,Signature,218429,40986.23,2024-11-12,Vigente
482,2126,Signature,265923,28259.0,2026-02-16,Cancelada
483,3157,Oro,52967,16878.99,2023-11-27,Vigente
484,2607,Platino,100909,50905.37,2026-08-25,Vigente
485,5018,Platino,103401,4581.82,2023-01-22,Vigente
486,1202,Oro,35377,1865.04,2025-04-27,Vigente
487,3557,Signature,272857,107135.41,2026-01-19,Cancelada
488,3132,Oro,55837,21120.03,2025-07-12,Vigente
489,6293,Signature,243570,201608.19,2026-04-23,Vigente
490,6309,Clasica,16763,4596.71,2025-07-24,Vigente
491,540,Oro,41333,31497.88,2023-06-10,Vigente
492,521,Signature,177158,90775.94,2023-03-05,Vigente
493,3351,Clasica,13103,669.66,2024-04-09,Vigente
494,6401,Signature,245603,29293.09,2026-07-25,Vigente
495,7011,Oro,44991,35980.51,2024-10-10,Vigente
496,732,Clasica,14935,7426.71,2024-12-30,Vigente
497,6744,Signature,187374,48369.96,2022-09-12,Vigente
498,2975,Oro,35447,27722.85,2024-05-06,Bloqueada
499,5819,Clasica,18727,13741.62,2025-09-09,Vigente
500,4312,Signature,169633,99906.08,2025-12-30,Vigente
501,738,Oro,42285,30167.43,2026-07-13,Cancelada
502,4581,Signature,244363,154390.38,2023-02-26,Bloqueada
503,5725,Clasica,17511,8542.54,2024-06-13,Vigente
504,6188,Signature,278907,70869.83,2026-08-09,Vigente
505,2904,Clasica,16316,789.43,2025-09-28,Vigente
506,5169,Signature,184336,27702.57,2026-05-28,Vigente
507,3097,Platino,116665,9669.28,2022-10-20,Vigente
508,2492,Platino,76295,21262.64,2023-09-29,Vigente
509,5000,Clasica,17872,3647.91,2023-05-15,Vigente
510,3090,Clasica,12406,8398.96,2024-01-03,Cancelada
511,4816,Signature,230726,189115.49,2025-03-14,Vigente
512,2939,Oro,55264,44624.84,2023-08-15,Cancelada
513,173,Signature,237213,119022.17,2025-05-29,Vigente
514,2700,Oro,55242,46506.64,2023-08-14,Vigente
515,5553,Oro,46026,7563.32,2025-09-14,Vigente
516,7798,Platino,118682,73838.71,2025-03-11,Bloqueada
517,2322,Clasica,15370,11313.11,2023-10-10,Cancelada
518,6933,Clasica,15070,910.65,2026-04-20,Vigente
519,2808,Oro,36864,9879.67,2023-06-30,Cancelada
520,7421,Clasica,18611,3378.36,2025-03-31,Vigente
521,863,Signature,268119,28224.69,2023-12-24,Vigente
522,7882,Clasica,13860,9788.33,2024-09-29,Bloqueada
523,7610,Clasica,13624,10946.41,2023-08-19,Vigente
524,1214,Platino,111962,77428.84,2026-05-12,Vigente
525,1728,Clasica,17152,10655.21,2024-08-03,Vigente
526,373,Clasica,13970,7749.07,2026-06-01,Vigente
527,5158,Platino,76453,36538.49,2022-08-07,Vigente
528,6867,Signature,179407,125460.89,2024-07-30,Vigente
529,5858,Oro,54077,29226.44,2024-06-07,Vigente
530,7975,Clasica,14860,10200.74,2022-12-13,Vigente
531,7540,Signature,189777,81540.64,2024-05-15,Vigente
532,3615,Platino,125514,70305.75,2023-04-22,Vigente
533,3959,Clasica,15671,685.68,2025-07-11,Vigente
534,5248,Oro,54274,43135.13,2024-07-01,Cancelada
535,2186,Platino,86677,50877.48,2022-10-15,Vigente
536,7045,Platino,97477,47792.07,2023-05-11,Cancelada
537,6626,Oro,35478,4612.44,2022-12-29,Vigente
538,2409,Platino,73997,24332.89,2024-04-22,Bloqueada
539,1521,Signature,258981,148178.62,2023-07-30,Vigente
540,4075,Platino,91283,32322.67,2024-07-08,Cancelada
541,6679,Oro,50725,23229.97,2025-08-21,Vigente
542,3637,Oro,37800,26245.68,2023-03-19,Bloqueada
543,1742,Clasica,15749,4612.81,2024-11-05,Vigente
544,2874,Clasica,20293,14356.12,2024-03-28,Vigente
545,2447,Clasica,18334,6606.29,2025-02-21,Bloqueada
546,5549,Signature,167038,113707.84,2023-10-01,Vigente
547,930,Clasica,12389,2704.65,2026-08-13,Vigente
548,2715,Platino,116618,83153.2,2024-04-03,Vigente
549,6832,Signature,222522,32839.79,2023-01-10,Vigente
550,4764,Signature,203467,52039.0,2025-10-17,Vigente
551,6494,Platino,100840,24662.11,2023-12-22,Bloqueada
552,4265,Oro,50297,21194.26,2025-05-07,Bloqueada
553,1039,Oro,44558,24670.65,2023-05-29,Vigente
554,7290,Platino,106307,52494.78,2024-09-19,Cancelada
555,1766,Clasica,19077,5759.4,2024-02-23,Cancelada
556,3390,Clasica,16216,11158.0,2025-08-23,Vigente
557,5456,Signature,227995,10404.06,2025-04-15,Bloqueada
558,6574,Clasica,20771,3647.59,2023-04-29,Cancelada
559,1818,Oro,53310,4043.38,2023-07-11,Bloqueada
560,2309,Signature,218419,174818.01,2023-10-26,Vigente
561,5959,Signature,202742,3489.37,2026-01-29,Cancelada
562,2653,Signature,165830,73398.58,2025-05-12,Cancelada
563,1664,Oro,53668,3820.23,2024-11-05,Cancelada
564,7334,Platino,110140,43971.64,2024-07-24,Vigente
565,2974,Oro,55192,13622.66,2026-08-07,Bloqueada
566,6998,Clasica,15776,2319.61,2025-12-30,Vigente
567,4074,Oro,33910,2647.99,2024-05-09,Cancelada
568,4397,Oro,38147,2418.16,2024-08-10,Cancelada
569,7635,Oro,47522,31964.15,2023-01-16,Bloqueada
570,4205,Signature,230792,145184.24,2024-05-16,Vigente
571,1679,Oro,37254,18878.76,2024-11-24,Vigente
572,5539,Platino,100728,45264.43,2024-01-22,Bloqueada
573,7721,Oro,38722,27575.46,2025-07-02,Vigente
574,6337,Oro,48617,7647.18,2025-08-03,Bloqueada
575,991,Oro,54161,31675.3,2023-04-24,Vigente
576,1521,Oro,35073,13213.37,2026-04-02,Vigente
577,7497,Clasica,15191,9854.06,2023-04-06,Vigente
578,3616,Platino,103947,61975.57,2026-08-04,Bloqueada
579,7338,Oro,48818,22428.77,2022-12-18,Vigente
580,1948,Oro,36672,17564.35,2023-01-20,Cancelada
581,4045,Oro,35062,13463.61,2023-07-25,Cancelada
582,299,Platino,99054,1310.6,2026-01-22,Cancelada
583,4775,Signature,253922,104958.04,2023-10-25,Vigente
584,552,Oro,49040,23814.9,2023-09-25,Cancelada
585,4578,Signature,242458,169542.46,2024-05-07,Vigente
586,1557,Signature,240779,130630.66,2026-07-17,Bloqueada
587,4152,Signature,219269,7741.6,2023-03-08,Vigente
588,4793,Platino,100811,15676.01,2026-08-10,Bloqueada
589,1876,Platino,99624,82601.53,2025-09-04,Vigente
590,1513,Clasica,20146,15057.56,2025-07-10,Vigente
591,6321,Clasica,17486,2227.91,2022-09-14,Vigente
592,6998,Signature,217816,171476.7,2024-12-26,Cancelada
593,1156,Platino,117342,64273.55,2023-08-28,Vigente
594,5892,Oro,41167,30250.48,2023-04-08,Vigente
595,6595,Signature,261097,166899.8,2023-01-01,Vigente
596,59,Oro,38884,4217.63,2022-08-03,Bloqueada
597,1767,Clasica,19182,7382.15,2022-09-02,Cancelada
598,2274,Signature,262095,150643.72,2023-12-19,Vigente
599,3690,Clasica,20193,15771.2,2023-12-18,Bloqueada
600,6614,Platino,118792,79006.71,2023-05-31,Vigente
601,1783,Signature,197982,115629.52,2025-04-17,Bloqueada
602,1406,Oro,54552,7002.72,2024-09-06,Vigente
603,5436,Signature,255613,137625.91,2026-06-24,Vigente
604,2152,Clasica,13655,7566.8,2025-09-22,Bloqueada
605,6253,Signature,170089,105405.92,2025-11-21,Vigente
606,4299,Signature,167148,1459.93,2023-11-07,Vigente
607,1846,Signature,228682,185615.3,2025-03-09,Vigente
608,1402,Oro,46082,39112.19,2023-07-21,Vigente
609,5264,Platino,100633,68537.92,2025-06-11,Bloqueada
610,316,Platino,78543,25602.93,2026-04-05,Vigente
611,437,Oro,51424,5297.47,2025-11-25,Vigente
612,2193,Signature,265759,22271.95,2023-03-23,Cancelada
613,1361,Clasica,13228,1267.07,2023-12-02,Cancelada
614,493,Platino,103164,2236.91,2025-09-01,Vigente
615,6028,Platino,110946,11417.69,2024-05-03,Bloqueada
616,2517,Clasica,18451,13913.05,2024-08-04,Vigente
617,2535,Signature,219389,32086.73,2026-04-07,Vigente
618,3140,Signature,234113,18526.17,2023-11-03,Vigente
619,1789,Signature,229688,27713.85,2026-04-19,Vigente
620,7999,Oro,47397,31845.14,2023-05-03,Cancelada
621,2346,Platino,76795,42622.35,2025-08-29,Vigente
622,5181,Clasica,17873,10447.29,2026-03-04,Cancelada
623,4298,Oro,46553,3430.38,2025-01-02,Vigente
624,5978,Clasica,19335,13778.77,2026-04-03,Vigente
625,911,Signature,185081,68435.04,2024-11-04,Vigente
626,7394,Platino,77923,62197.24,2022-09-21,Bloqueada
627,1097,Signature,227180,5286.79,2025-08-06,Vigente
628,237,Signature,237718,5179.2,2024-06-05,Bloqueada
629,6133,Platino,82285,10147.73,2023-11-04,Vigente
630,2986,Clasica,16101,8732.78,2023-10-15,Vigente
631,2806,Signature,197849,115645.31,2024-10-07,Bloqueada
632,7568,Signature,211077,12870.84,2022-08-25,Vigente
633,2485,Signature,266835,61478.31,2026-08-06,Vigente
634,1044,Oro,45837,31084.42,2025-08-27,Bloqueada
635,3636,Oro,47123,1742.72,2023-12-07,Vigente
636,4076,Platino,118798,97354.12,2023-03-24,Cancelada
637,6603,Platino,122864,74320.09,2022-10-05,Vigente
638,2757,Platino,101328,3884.48,2026-08-14,Vigente
639,6285,Clasica,19776,8738.86,2025-08-16,Bloqueada
640,5987,Clasica,19170,2118.28,2025-04-08,Vigente
641,142,Platino,105637,1180.38,2025-04-23,Bloqueada
642,3510,Platino,82035,4531.17,2022-12-23,Cancelada
643,2408,Oro,49816,32851.62,2023-11-23,Cancelada
644,3201,Clasica,13115,5721.34,2025-05-21,Vigente
645,1802,Oro,55960,25896.41,2023-04-25,Vigente
646,3629,Platino,94545,40975.82,2025-11-12,Vigente
647,6149,Signature,181156,7691.43,2025-04-10,Vigente
648,2704,Platino,93605,41659.44,2022-08-22,Vigente
649,2865,Clasica,16834,5100.52,2024-02-22,Vigente
650,2056,Platino,97424,20180.53,2024-03-09,Vigente
651,2373,Clasica,20896,12570.22,2023-12-06,Bloqueada
652,5597,Signature,244550,152158.4,2023-05-31,Bloqueada
653,2561,Clasica,15348,3527.27,2024-03-14,Vigente
654,783,Platino,75907,29210.32,2023-10-24,Cancelada
655,7229,Signature,230040,177793.87,2025-12-02,Vigente
656,2680,Clasica,17721,7545.53,2024-10-15,Cancelada
657,7256,Clasica,20553,15550.77,2023-04-14,Vigente
658,4921,Clasica,19669,5362.87,2024-01-07,Vigente
659,7779,Signature,264423,119450.73,2023-11-28,Bloqueada
660,4370,Clasica,15908,11248.34,2024-08-05,Cancelada
661,2691,Clasica,18490,13147.69,2023-07-23,Vigente
662,7279,Clasica,13082,6572.53,2023-01-29,Vigente
663,668,Clasica,12948,10768.34,2025-02-16,Cancelada
664,7127,Signature,206823,74888.14,2025-10-05,Vigente
665,6500,Platino,116305,20019.94,2024-04-15,Cancelada
666,2362,Clasica,15568,6066.59,2022-12-30,Vigente
667,3226,Signature,199542,48460.25,2026-04-19,Cancelada
668,7980,Signature,269097,77816.06,2022-10-02,Vigente
669,6672,Platino,110983,36139.47,2026-01-24,Bloqueada
670,811,Signature,191446,63957.16,2023-05-11,Cancelada
671,5499,Signature,203674,130059.12,2022-12-21,Vigente
672,3062,Clasica,13914,4024.8,2025-01-23,Vigente
673,6588,Clasica,15802,6172.96,2025-01-26,Vigente
674,7132,Signature,182041,99430.66,2022-11-10,Vigente
675,7339,Oro,42154,18031.68,2025-05-18,Vigente
676,7993,Clasica,16741,8516.44,2025-07-04,Vigente
677,1726,Oro,43994,26156.85,2024-12-20,Cancelada
678,7589,Clasica,20600,16513.78,2024-09-17,Bloqueada
679,5972,Clasica,13932,3964.6,2025-10-31,Cancelada
680,798,Signature,253589,144951.2,2023-05-12,Bloqueada
681,7092,Signature,233316,124481.23,2024-01-21,Bloqueada
682,2493,Oro,44270,11345.9,2023-06-09,Vigente
683,7656,Clasica,16707,12152.85,2022-12-21,Vigente
684,6815,Signature,163078,121492.84,2025-11-03,Vigente
685,3448,Oro,44897,6815.41,2024-08-16,Cancelada
686,3654,Signature,177007,61702.28,2023-08-09,Vigente
687,7999,Oro,42969,2040.69,2022-12-04,Bloqueada
688,1270,Clasica,16397,9485.88,2023-07-25,Cancelada
689,5699,Platino,94330,33045.05,2022-10-21,Vigente
690,6414,Oro,40463,34043.61,2024-09-29,Vigente
691,1262,Oro,53550,5007.98,2023-09-29,Bloqueada
692,6888,Clasica,13762,6809.66,2025-08-17,Cancelada
693,5513,Platino,81412,41150.46,2026-04-25,Vigente
694,3381,Platino,121053,30997.46,2024-07-08,Vigente
695,2721,Platino,120861,66293.64,2024-07-26,Vigente
696,5102,Platino,82997,1193.29,2022-08-03,Vigente
697,3150,Clasica,13043,4631.18,2024-09-09,Vigente
698,6679,Signature,237685,8137.59,2023-06-20,Vigente
699,3083,Platino,101327,34220.04,2025-01-08,Vigente
700,4838,Signature,225702,79941.22,2024-04-28,Vigente
701,4340,Signature,161614,125037.09,2024-11-11,Vigente
702,5247,Oro,45327,1088.91,2025-08-12,Cancelada
703,3109,Signature,171720,57803.07,2024-01-24,Cancelada
704,3178,Clasica,19197,5350.14,2024-07-06,Vigente
705,6471,Signature,170578,113378.4,2022-11-03,Vigente
706,4495,Platino,73072,378.27,2023-03-16,Vigente
707,4661,Oro,52865,31864.03,2024-09-06,Vigente
708,6796,Signature,253843,36521.07,2023-07-17,Vigente
709,4307,Oro,51844,26368.71,2026-02-02,Vigente
710,6050,Clasica,18025,12696.42,2023-11-09,Vigente
711,7030,Signature,268657,141037.14,2025-04-09,Bloqueada
712,497,Signature,184269,19549.78,2023-08-11,Vigente
713,5601,Oro,50393,33977.96,2024-11-05,Vigente
714,5120,Signature,204132,73673.34,2024-11-21,Vigente
715,670,Clasica,16652,2765.76,2024-11-16,Vigente
716,3685,Clasica,12803,2141.53,2022-11-15,Cancelada
717,4407,Platino,91012,19331.52,2024-04-30,Bloqueada
718,5061,Oro,49559,2525.67,2026-03-16,Bloqueada
719,1634,Signature,189090,159946.81,2024-11-30,Bloqueada
720,1473,Clasica,14896,10800.25,2025-08-07,Vigente
721,6195,Oro,42724,6283.45,2023-01-08,Vigente
722,550,Oro,35091,19087.52,2024-12-05,Vigente
723,6132,Clasica,17502,11722.63,2023-12-13,Vigente
724,3211,Clasica,14271,9684.37,2025-04-30,Bloqueada
725,400,Signature,241079,81618.46,2024-04-10,Vigente
726,5388,Clasica,18891,6192.26,2024-06-02,Vigente
727,7281,Oro,37468,31335.24,2024-04-07,Vigente
728,3942,Oro,47726,2880.63,2023-10-18,Vigente
729,5144,Signature,265442,96049.01,2025-08-31,Vigente
730,6002,Platino,76380,43668.3,2023-03-17,Bloqueada
731,172,Clasica,13618,10307.25,2024-08-19,Vigente
732,7882,Oro,37491,17287.62,2024-12-26,Cancelada
733,5796,Clasica,12258,2832.27,2026-02-24,Vigente
734,5843,Platino,104950,66533.28,2025-07-19,Vigente
735,7781,Signature,199611,16915.82,2026-05-11,Vigente
736,4677,Platino,111670,6925.25,2026-05-29,Vigente
737,4403,Clasica,15397,6911.43,2025-09-18,Cancelada
738,3093,Platino,124694,99274.33,2022-09-08,Vigente
739,4925,Platino,100672,4659.98,2026-07-26,Vigente
740,4040,Oro,37761,14539.14,2024-08-23,Cancelada
741,4060,Signature,192250,55831.91,2024-07-08,Cancelada
742,2259,Oro,42823,32748.61,2023-07-27,Bloqueada
743,2937,Oro,45392,19749.77,2022-10-09,Bloqueada
744,2132,Clasica,12423,9053.72,2026-06-28,Bloqueada
745,6408,Platino,96583,53250.2,2025-08-04,Vigente
746,959,Platino,72356,46785.39,2024-12-04,Vigente
747,3749,Platino,113663,76387.21,2022-10-25,Cancelada
748,4719,Clasica,18328,13565.21,2023-07-12,Vigente
749,71,Signature,210841,5167.99,2023-07-26,Vigente
750,1917,Oro,46160,38464.85,2023-08-05,Vigente
751,7019,Platino,118198,58752.12,2022-11-15,Bloqueada
752,6111,Platino,83675,45899.71,2026-08-22,Bloqueada
753,1850,Clasica,20081,7573.74,2022-12-01,Vigente
754,4022,Signature,206470,45222.83,2023-04-30,Cancelada
755,7864,Oro,47966,2520.54,2024-02-01,Cancelada
756,1049,Oro,40353,5883.17,2024-07-23,Cancelada
757,53,Platino,87498,33329.33,2025-05-02,Vigente
758,782,Platino,102947,62320.62,2025-04-02,Cancelada
759,6460,Oro,44493,27584.58,2023-05-18,Vigente
760,3073,Signature,261473,162958.67,2026-06-02,Vigente
761,3620,Oro,45240,12005.35,2022-10-24,Bloqueada
762,3290,Clasica,14942,11172.9,2024-12-25,Vigente
763,7391,Oro,37235,5704.41,2023-07-10,Cancelada
764,3943,Platino,106458,66662.55,2025-04-16,Vigente
765,3128,Oro,41205,31574.97,2024-12-03,Bloqueada
766,771,Clasica,13307,7220.67,2023-09-24,Vigente
767,7038,Platino,76430,31345.43,2024-04-20,Vigente
768,5514,Signature,267874,23063.48,2023-11-21,Vigente
769,5524,Platino,99686,40744.48,2024-12-14,Vigente
770,4265,Signature,264737,142068.93,2024-07-29,Cancelada
771,4737,Oro,32663,312.63,2025-12-31,Vigente
772,3565,Platino,73097,61719.58,2026-01-18,Vigente
773,1520,Signature,175468,135695.81,2024-08-30,Vigente
774,782,Platino,110516,40019.13,2025-04-06,Vigente
775,6771,Platino,117330,44502.46,2026-05-30,Vigente
776,7935,Clasica,18028,6766.35,2023-04-01,Vigente
777,7769,Clasica,14843,6606.16,2024-03-27,Vigente
778,4091,Platino,120743,40480.92,2023-06-20,Vigente
779,1317,Platino,75537,14800.28,2023-09-27,Bloqueada
780,293,Signature,242112,26877.52,2024-01-16,Cancelada
781,1797,Platino,119893,67432.47,2022-12-27,Vigente
782,5119,Platino,87233,27783.5,2025-06-02,Cancelada
783,2520,Signature,221089,175137.42,2025-06-25,Cancelada
784,5028,Oro,50272,39466.19,2025-12-09,Vigente
785,3467,Signature,240368,64528.58,2023-08-05,Vigente
786,7755,Platino,76114,64645.0,2025-10-20,Vigente
787,697,Clasica,14760,10811.85,2023-05-29,Bloqueada
788,6423,Clasica,13833,11330.96,2023-12-20,Cancelada
789,2393,Platino,104438,25437.69,2024-05-01,Vigente
790,2373,Signature,162868,110230.11,2025-09-18,Bloqueada
791,744,Clasica,20591,8340.04,2023-12-06,Vigente
792,5692,Signature,244568,171916.8,2026-01-02,Cancelada
793,6317,Clasica,13510,3595.83,2023-11-26,Vigente
794,381,Clasica,13082,1755.03,2025-07-02,Cancelada
795,525,Oro,53703,30319.84,2026-02-26,Vigente
796,1751,Oro,38058,13419.95,2026-01-17,Bloqueada
797,304,Clasica,20921,7444.88,2025-03-27,Vigente
798,5098,Oro,47426,31546.42,2026-06-15,Vigente
799,536,Signature,212782,9238.11,2022-12-15,Cancelada
800,7034,Signature,276598,113693.52,2022-09-08,Vigente
801,5811,Platino,100539,84034.33,2023-06-29,Vigente
802,744,Oro,36941,3228.67,2024-01-07,Vigente
803,4450,Platino,119277,86554.75,2023-10-25,Vigente
804,5755,Clasica,12563,8990.64,2024-06-06,Vigente
805,6374,Oro,39897,25817.66,2025-03-13,Vigente
806,3434,Clasica,17675,3543.34,2025-10-30,Vigente
807,541,Clasica,17831,5517.7,2026-05-08,Cancelada
808,6092,Signature,265332,2158.05,2026-06-22,Vigente
809,559,Signature,244827,118884.52,2025-06-23,Vigente
810,2713,Oro,42400,21325.5,2023-05-08,Vigente
811,4335,Oro,32099,11376.42,2022-10-28,Vigente
812,1642,Signature,210763,14742.19,2026-02-03,Cancelada
813,3766,Platino,81360,66723.13,2025-11-16,Cancelada
814,885,Oro,53632,39549.53,2025-07-18,Vigente
815,5483,Clasica,13311,8458.45,2023-01-18,Cancelada
816,7985,Platino,125020,13688.57,2025-01-30,Vigente
817,7883,Clasica,13206,11133.0,2025-09-20,Vigente
818,6553,Clasica,18438,6850.99,2026-07-19,Bloqueada
819,7956,Platino,125979,11733.03,2024-05-30,Vigente
820,4345,Platino,109130,17818.65,2024-04-02,Vigente
821,5388,Oro,44110,9359.38,2022-12-11,Bloqueada
822,6893,Oro,54044,24322.24,2026-02-03,Vigente
823,4165,Platino,78727,35719.52,2023-09-14,Vigente
824,1581,Clasica,16424,1816.62,2024-07-17,Bloqueada
825,5596,Clasica,13648,5306.55,2025-06-01,Bloqueada
826,2979,Signature,216673,58731.94,2023-05-14,Vigente
827,3890,Signature,242703,72592.98,2025-12-03,Cancelada
828,6672,Signature,210522,7258.66,2024-09-18,Bloqueada
829,4670,Clasica,17769,14334.61,2025-07-14,Vigente
830,3775,Platino,118708,55596.68,2024-07-24,Vigente
831,5507,Signature,248757,193517.34,2026-09-03,Cancelada
832,2430,Signature,250103,105891.22,2025-07-08,Vigente
833,3637,Oro,43185,6100.01,2025-01-17,Cancelada
834,3608,Platino,90645,19701.59,2025-07-20,Cancelada
835,7339,Platino,78502,25200.6,2024-03-30,Cancelada
836,7173,Oro,53303,18863.31,2026-01-03,Cancelada
837,1150,Clasica,12868,3783.63,2023-05-13,Vigente
838,408,Signature,249336,127480.06,2022-12-07,Vigente
839,7963,Platino,84748,50878.85,2024-09-25,Cancelada
840,1642,Platino,73897,54131.0,2025-07-26,Vigente
841,1042,Signature,226808,161291.0,2022-12-16,Vigente
842,50,Clasica,15579,9536.35,2024-04-29,Vigente
843,184,Clasica,16912,9591.35,2023-06-26,Bloqueada
844,6378,Signature,199311,167489.51,2025-04-29,Vigente
845,3273,Platino,104673,5400.4,2022-11-02,Vigente
846,7822,Signature,179343,135826.84,2026-05-13,Bloqueada
847,4793,Clasica,20897,8622.93,2026-03-30,Cancelada
848,1194,Platino,85210,64199.73,2024-10-12,Cancelada
849,4462,Oro,45392,12017.61,2024-04-20,Vigente
850,5754,Clasica,19052,5871.04,2023-02-24,Vigente
851,2391,Signature,167690,106257.03,2023-11-04,Vigente
852,3085,Clasica,16811,11286.8,2024-10-11,Vigente
853,840,Platino,85616,59409.87,2024-06-03,Vigente
854,7102,Clasica,16970,14303.03,2024-08-28,Vigente
855,7989,Signature,230512,107144.09,2023-04-18,Bloqueada
856,3513,Platino,74807,44106.02,2025-04-01,Vigente
857,753,Platino,116637,31392.5,2024-05-25,Vigente
858,296,Signature,260281,187379.6,2025-11-01,Vigente
859,1423,Clasica,14631,5223.85,2024-11-30,Vigente
860,6241,Signature,188848,95061.35,2025-06-03,Vigente
861,4025,Signature,181789,103083.19,2022-11-18,Vigente
