cliente_id,dias_mora,monto_vencido,tramo_mora,prob_pago,ultima_gestion
4614,54,46375.27,31-60 dias,0.59,Email
1671,109,24815.67,90+ dias,0.22,Llamada
2284,69,14808.74,61-90 dias,0.49,Llamada
2099,51,9238.15,31-60 dias,0.61,Acuerdo
5852,158,3378.05,90+ dias,0.05,Sin gestion
5643,158,10426.78,90+ dias,0.05,Visita
1475,62,8186.15,61-90 dias,0.54,Email
5423,116,17602.97,90+ dias,0.18,Email
232,4,13045.65,1-30 dias,0.92,Email
6904,84,2253.11,61-90 dias,0.39,Acuerdo
1678,126,2424.06,90+ dias,0.11,SMS
5233,110,30163.2,90+ dias,0.22,Sin gestion
7717,7,13701.53,1-30 dias,0.9,Sin gestion
4478,121,6603.46,90+ dias,0.14,Llamada
7196,37,35429.19,31-60 dias,0.7,Sin gestion
2683,150,45334.26,90+ dias,0.05,Visita
4175,133,8833.54,90+ dias,0.06,Acuerdo
3561,78,1541.89,61-90 dias,0.43,Acuerdo
4685,68,6643.51,61-90 dias,0.5,Visita
4935,29,13834.73,1-30 dias,0.76,Acuerdo
7040,140,12962.02,90+ dias,0.05,Email
4125,39,1472.37,31-60 dias,0.69,Sin gestion
565,14,3862.36,1-30 dias,0.86,Visita
2803,137,4812.61,90+ dias,0.05,Acuerdo
7616,51,26311.33,31-60 dias,0.61,Acuerdo
2069,157,12699.03,90+ dias,0.05,Llamada
501,132,23870.56,90+ dias,0.07,SMS
4754,85,23499.69,61-90 dias,0.38,Email
5710,140,1567.71,90+ dias,0.05,SMS
3343,133,4987.19,90+ dias,0.06,Acuerdo
2918,110,15803.27,90+ dias,0.22,Sin gestion
7227,156,1939.57,90+ dias,0.05,Sin gestion
4092,163,543.16,90+ dias,0.05,Llamada
7981,113,9097.6,90+ dias,0.2,Sin gestion
5601,69,10851.65,61-90 dias,0.49,Visita
4632,6,44694.64,1-30 dias,0.91,Email
2433,121,13512.29,90+ dias,0.14,Email
4955,65,17783.85,61-90 dias,0.52,Visita
7917,37,44972.94,31-60 dias,0.7,Email
3146,100,41385.15,90+ dias,0.28,Llamada
1581,114,17448.93,90+ dias,0.19,Acuerdo
3536,60,21033.06,31-60 dias,0.55,Llamada
5899,81,19678.2,61-90 dias,0.41,Visita
6702,22,40369.38,1-30 dias,0.8,Llamada
7049,118,13708.05,90+ dias,0.16,SMS
5326,122,1934.43,90+ dias,0.14,Acuerdo
7288,64,14521.38,61-90 dias,0.52,Visita
1611,28,750.34,1-30 dias,0.76,SMS
1531,50,6489.65,31-60 dias,0.62,Sin gestion
5030,26,24841.74,1-30 dias,0.78,Sin gestion
5967,155,41331.93,90+ dias,0.05,Acuerdo
7660,151,1162.58,90+ dias,0.05,Llamada
6671,19,16646.0,1-30 dias,0.82,Sin gestion
2368,69,12200.76,61-90 dias,0.49,Email
6672,127,12716.89,90+ dias,0.1,Llamada
2134,98,27657.63,90+ dias,0.3,Sin gestion
2555,167,5388.75,90+ dias,0.05,Email
5661,158,4108.91,90+ dias,0.05,SMS
2782,61,51828.68,61-90 dias,0.54,Visita
557,62,23965.36,61-90 dias,0.54,Email
320,180,9854.5,90+ dias,0.05,Email
3183,51,34891.84,31-60 dias,0.61,Email
991,133,1232.01,90+ dias,0.06,Email
1961,159,1123.27,90+ dias,0.05,Visita
5084,113,20234.64,90+ dias,0.2,Sin gestion
3857,113,9461.42,90+ dias,0.2,SMS
4543,77,3964.57,61-90 dias,0.44,SMS
3153,164,8219.7,90+ dias,0.05,Email
7136,123,18017.48,90+ dias,0.13,SMS
3671,69,28838.29,61-90 dias,0.49,Acuerdo
2525,62,2114.06,61-90 dias,0.54,Sin gestion
2415,42,2256.86,31-60 dias,0.67,SMS
5059,92,37548.91,90+ dias,0.34,Sin gestion
4875,121,746.6,90+ dias,0.14,Visita
4600,54,889.08,31-60 dias,0.59,Acuerdo
5157,77,1069.92,61-90 dias,0.44,Llamada
3014,22,1471.74,1-30 dias,0.8,Visita
5490,139,45315.8,90+ dias,0.05,Visita
744,106,7644.88,90+ dias,0.24,Acuerdo
7512,108,20949.33,90+ dias,0.23,Email
30,76,4110.1,61-90 dias,0.44,Sin gestion
6271,151,37078.23,90+ dias,0.05,Acuerdo
3230,105,1247.0,90+ dias,0.25,Visita
3256,113,3112.72,90+ dias,0.2,Visita
6833,15,1621.85,1-30 dias,0.85,Sin gestion
6518,93,3576.84,90+ dias,0.33,SMS
6957,23,11953.05,1-30 dias,0.8,Acuerdo
7681,98,21017.83,90+ dias,0.3,Visita
7714,43,44187.11,31-60 dias,0.66,Acuerdo
4796,59,2306.19,31-60 dias,0.56,Email
7935,100,16014.53,90+ dias,0.28,Sin gestion
4130,82,14435.11,61-90 dias,0.4,Email
3002,151,32745.01,90+ dias,0.05,Acuerdo
6398,130,8764.71,90+ dias,0.08,Visita
2396,3,7389.83,1-30 dias,0.93,Sin gestion
6869,131,5298.68,90+ dias,0.08,Email
643,79,9906.49,61-90 dias,0.42,SMS
4333,177,12902.99,90+ dias,0.05,Acuerdo
1397,59,1589.77,31-60 dias,0.56,SMS
2513,107,1032.13,90+ dias,0.24,Email
1798,23,6148.62,1-30 dias,0.8,Llamada
1463,30,1923.8,1-30 dias,0.75,Sin gestion
5791,135,580.24,90+ dias,0.05,SMS
3970,42,6099.86,31-60 dias,0.67,Llamada
4711,51,36070.34,31-60 dias,0.61,Email
5210,28,46559.74,1-30 dias,0.76,Email
1668,107,4619.07,90+ dias,0.24,Visita
6105,153,1105.73,90+ dias,0.05,Llamada
4127,116,776.58,90+ dias,0.18,Acuerdo
7368,161,3022.99,90+ dias,0.05,Llamada
2729,106,14185.48,90+ dias,0.24,Llamada
3957,164,15265.85,90+ dias,0.05,Visita
5809,37,43188.59,31-60 dias,0.7,Sin gestion
809,78,11286.68,61-90 dias,0.43,Visita
3319,13,29822.39,1-30 dias,0.86,Acuerdo
2246,88,2328.45,61-90 dias,0.36,Acuerdo
7914,161,15632.15,90+ dias,0.05,Visita
5916,75,9523.15,61-90 dias,0.45,Email
1064,61,2285.52,61-90 dias,0.54,Sin gestion
3765,41,14154.57,31-60 dias,0.68,Email
1421,103,8597.6,90+ dias,0.26,SMS
6026,18,5086.45,1-30 dias,0.83,Visita
6379,16,6004.22,1-30 dias,0.84,Visita
7136,144,8616.27,90+ dias,0.05,SMS
2586,161,17070.19,90+ dias,0.05,Llamada
6137,22,26311.65,1-30 dias,0.8,Acuerdo
4008,86,18559.52,61-90 dias,0.38,Visita
2689,166,2393.5,90+ dias,0.05,SMS
7699,119,6914.05,90+ dias,0.16,SMS
113,101,8670.55,90+ dias,0.28,SMS
1271,11,6751.07,1-30 dias,0.88,Visita
6402,45,42061.68,31-60 dias,0.65,Visita
6496,163,8015.38,90+ dias,0.05,Visita
7475,33,1818.61,31-60 dias,0.73,SMS
7155,156,9629.66,90+ dias,0.05,SMS
4986,95,2243.83,90+ dias,0.32,Llamada
2289,147,2330.65,90+ dias,0.05,Llamada
7830,74,1993.55,61-90 dias,0.46,Email
168,81,1204.7,61-90 dias,0.41,Email
1572,16,20958.77,1-30 dias,0.84,Llamada
5895,139,2847.31,90+ dias,0.05,Sin gestion
430,114,46483.73,90+ dias,0.19,Llamada
1788,144,42102.4,90+ dias,0.05,Sin gestion
4195,52,8717.08,31-60 dias,0.6,SMS
2048,61,20624.28,61-90 dias,0.54,Acuerdo
7017,65,38546.34,61-90 dias,0.52,Visita
5239,116,28541.11,90+ dias,0.18,Llamada
6087,14,9359.39,1-30 dias,0.86,SMS
383,50,14495.07,31-60 dias,0.62,Sin gestion
557,81,5680.85,61-90 dias,0.41,Llamada
1210,60,26819.83,31-60 dias,0.55,Llamada
1773,71,595.42,61-90 dias,0.48,Llamada
448,9,55283.19,1-30 dias,0.89,Visita
2208,11,33794.29,1-30 dias,0.88,Sin gestion
2449,156,12730.34,90+ dias,0.05,Acuerdo
7864,138,16490.21,90+ dias,0.05,Llamada
2142,106,909.78,90+ dias,0.24,SMS
2868,60,29783.63,31-60 dias,0.55,SMS
6356,102,2739.84,90+ dias,0.27,Llamada
3447,156,2800.83,90+ dias,0.05,Email
2723,164,10829.91,90+ dias,0.05,SMS
5391,95,10663.32,90+ dias,0.32,Email
3560,122,1184.33,90+ dias,0.14,Acuerdo
4177,63,23443.69,61-90 dias,0.53,SMS
2506,7,13833.48,1-30 dias,0.9,Acuerdo
7732,24,13975.03,1-30 dias,0.79,Acuerdo
2829,37,45270.09,31-60 dias,0.7,Email
1661,132,21624.41,90+ dias,0.07,Visita
7027,167,2424.15,90+ dias,0.05,Acuerdo
1437,118,25819.16,90+ dias,0.16,Acuerdo
5450,24,2696.15,1-30 dias,0.79,Sin gestion
3972,123,24027.36,90+ dias,0.13,Llamada
4967,110,31105.92,90+ dias,0.22,Acuerdo
2452,1,4944.9,1-30 dias,0.94,Acuerdo
7221,173,22149.07,90+ dias,0.05,Sin gestion
4043,151,14886.74,90+ dias,0.05,Email
690,174,14849.95,90+ dias,0.05,Acuerdo
6853,45,20335.36,31-60 dias,0.65,Sin gestion
7676,80,29976.02,61-90 dias,0.42,Visita
6465,48,17734.75,31-60 dias,0.63,Sin gestion
5213,32,962.59,31-60 dias,0.74,Sin gestion
2342,168,1739.65,90+ dias,0.05,Llamada
2352,143,27167.15,90+ dias,0.05,Email
5171,128,6647.19,90+ dias,0.1,Acuerdo
2792,6,19166.71,1-30 dias,0.91,Acuerdo
6827,178,12418.48,90+ dias,0.05,Sin gestion
7978,84,40957.88,61-90 dias,0.39,Llamada
7075,17,1873.07,1-30 dias,0.84,Email
1271,7,48979.92,1-30 dias,0.9,Llamada
5987,66,7624.42,61-90 dias,0.51,Acuerdo
2706,105,3247.14,90+ dias,0.25,Visita
5086,135,8296.4,90+ dias,0.05,Sin gestion
7830,24,57861.38,1-30 dias,0.79,Visita
2041,165,9417.0,90+ dias,0.05,Visita
7776,90,501.64,61-90 dias,0.35,Acuerdo
6828,56,1673.77,31-60 dias,0.58,Sin gestion
7361,44,15311.13,31-60 dias,0.66,Llamada
3291,48,4622.89,31-60 dias,0.63,SMS
811,176,1038.67,90+ dias,0.05,Visita
66,48,24126.27,31-60 dias,0.63,Visita
3573,77,566.71,61-90 dias,0.44,SMS
1107,46,30450.04,31-60 dias,0.64,Llamada
4023,87,2121.3,61-90 dias,0.37,Sin gestion
6896,156,27378.98,90+ dias,0.05,SMS
3170,149,30997.9,90+ dias,0.05,Sin gestion
2563,108,9413.88,90+ dias,0.23,Visita
7488,101,18146.2,90+ dias,0.28,Email
3550,64,17209.85,61-90 dias,0.52,SMS
4933,41,51301.28,31-60 dias,0.68,Sin gestion
1643,33,2915.28,31-60 dias,0.73,Email
3183,78,11477.05,61-90 dias,0.43,Acuerdo
4117,62,23233.29,61-90 dias,0.54,Email
1618,98,9733.93,90+ dias,0.3,Email
6945,110,18019.13,90+ dias,0.22,Email
1116,41,951.84,31-60 dias,0.68,SMS
5446,71,30087.73,61-90 dias,0.48,SMS
6573,38,1025.01,31-60 dias,0.7,Llamada
3751,161,9379.11,90+ dias,0.05,Visita
5816,166,13658.76,90+ dias,0.05,Email
2138,5,8055.72,1-30 dias,0.92,Llamada
4380,107,3766.38,90+ dias,0.24,Email
5776,149,41566.74,90+ dias,0.05,Llamada
3085,130,43412.43,90+ dias,0.08,Acuerdo
7978,94,23550.48,90+ dias,0.32,Llamada
5008,53,49102.72,31-60 dias,0.6,Acuerdo
7264,155,24226.68,90+ dias,0.05,Sin gestion
5848,149,2242.54,90+ dias,0.05,Sin gestion
4844,25,8791.28,1-30 dias,0.78,Visita
3499,156,14941.98,90+ dias,0.05,Llamada
1708,146,16419.12,90+ dias,0.05,SMS
5849,2,16787.69,1-30 dias,0.94,Visita
1293,164,3297.59,90+ dias,0.05,SMS
6859,108,31410.59,90+ dias,0.23,Acuerdo
1943,48,891.95,31-60 dias,0.63,Sin gestion
5182,121,1383.64,90+ dias,0.14,Acuerdo
5303,114,16140.73,90+ dias,0.19,Acuerdo
4079,48,30268.0,31-60 dias,0.63,Sin gestion
4721,65,17347.5,61-90 dias,0.52,SMS
227,112,10324.34,90+ dias,0.2,SMS
302,40,13403.18,31-60 dias,0.68,Visita
3432,79,9472.31,61-90 dias,0.42,Email
5516,52,29482.31,31-60 dias,0.6,Acuerdo
81,15,2770.41,1-30 dias,0.85,Sin gestion
3018,31,7700.07,31-60 dias,0.74,Visita
231,173,1876.59,90+ dias,0.05,Email
2062,43,4783.98,31-60 dias,0.66,SMS
6043,94,21701.49,90+ dias,0.32,SMS
5221,167,16141.95,90+ dias,0.05,Email
933,141,6844.94,90+ dias,0.05,Visita
5412,84,4141.57,61-90 dias,0.39,Llamada
693,37,52758.53,31-60 dias,0.7,Email
2648,59,1532.59,31-60 dias,0.56,Llamada
3097,85,1012.54,61-90 dias,0.38,Email
4220,22,4898.02,1-30 dias,0.8,SMS
754,112,3117.91,90+ dias,0.2,Llamada
3680,126,1854.47,90+ dias,0.11,Visita
7243,168,41382.35,90+ dias,0.05,Llamada
180,50,29283.14,31-60 dias,0.62,Visita
3640,32,21939.52,31-60 dias,0.74,Acuerdo
1189,44,7548.65,31-60 dias,0.66,Llamada
6901,111,3968.28,90+ dias,0.21,Acuerdo
6043,25,1474.97,1-30 dias,0.78,Sin gestion
5827,121,7568.09,90+ dias,0.14,Acuerdo
6068,75,28271.23,61-90 dias,0.45,Acuerdo
1394,148,10203.28,90+ dias,0.05,Visita
4299,143,15787.32,90+ dias,0.05,SMS
1750,95,14312.47,90+ dias,0.32,SMS
7809,117,971.98,90+ dias,0.17,Llamada
6683,169,46354.51,90+ dias,0.05,Email
1083,32,1166.51,31-60 dias,0.74,Visita
2327,124,16095.01,90+ dias,0.12,Email
2819,14,1625.88,1-30 dias,0.86,Visita
1475,120,30009.73,90+ dias,0.15,Acuerdo
5315,172,9746.4,90+ dias,0.05,Sin gestion
7402,34,6630.82,31-60 dias,0.72,Acuerdo
7788,27,17709.98,1-30 dias,0.77,SMS
5189,98,19635.5,90+ dias,0.3,Acuerdo
7668,157,8636.98,90+ dias,0.05,SMS
5302,31,4908.29,31-60 dias,0.74,Email
5670,151,2372.99,90+ dias,0.05,Llamada
5018,135,5586.04,90+ dias,0.05,Llamada
7780,26,3401.75,1-30 dias,0.78,Acuerdo
2057,28,3146.16,1-30 dias,0.76,Email
3934,103,34982.53,90+ dias,0.26,Visita
3147,55,22753.48,31-60 dias,0.58,Visita
5144,91,6065.86,90+ dias,0.34,Email
5438,118,20464.2,90+ dias,0.16,Acuerdo
5483,62,17179.79,61-90 dias,0.54,Visita
7166,12,16367.62,1-30 dias,0.87,Visita
2487,95,8144.13,90+ dias,0.32,Acuerdo
4499,149,34488.32,90+ dias,0.05,SMS
2114,146,5823.82,90+ dias,0.05,Sin gestion
5952,180,25662.02,90+ dias,0.05,Sin gestion
4280,70,50684.19,61-90 dias,0.48,SMS
7592,40,13436.03,31-60 dias,0.68,SMS
856,31,4774.93,31-60 dias,0.74,Sin gestion
836,167,2501.72,90+ dias,0.05,SMS
859,96,5753.7,90+ dias,0.31,SMS
5916,122,4538.77,90+ dias,0.14,Email
5327,137,12349.49,90+ dias,0.05,Sin gestion
266,14,4990.1,1-30 dias,0.86,SMS
4685,34,2370.9,31-60 dias,0.72,Email
6902,151,2912.76,90+ dias,0.05,Visita
7697,175,4953.35,90+ dias,0.05,Sin gestion
5522,106,31125.93,90+ dias,0.24,Sin gestion
895,180,4149.01,90+ dias,0.05,Email
7311,55,45126.58,31-60 dias,0.58,Email
887,24,14868.63,1-30 dias,0.79,Llamada
5083,78,21500.21,61-90 dias,0.43,Visita
6974,144,2102.23,90+ dias,0.05,Sin gestion
6078,15,24737.8,1-30 dias,0.85,Llamada
3924,170,34329.32,90+ dias,0.05,Email
5611,180,35670.02,90+ dias,0.05,SMS
1934,123,6357.38,90+ dias,0.13,Email
7026,55,2678.01,31-60 dias,0.58,Email
7096,102,2734.56,90+ dias,0.27,Visita
5214,157,2555.0,90+ dias,0.05,Acuerdo
5633,2,15685.38,1-30 dias,0.94,Acuerdo
4435,163,53422.99,90+ dias,0.05,Llamada
1553,8,21973.83,1-30 dias,0.9,SMS
6541,165,4222.19,90+ dias,0.05,Llamada
4663,102,1105.1,90+ dias,0.27,SMS
3031,11,6715.89,1-30 dias,0.88,Acuerdo
2621,174,9161.65,90+ dias,0.05,Llamada
160,99,11968.28,90+ dias,0.29,Acuerdo
7449,103,1486.72,90+ dias,0.26,Llamada
6155,179,16511.12,90+ dias,0.05,Sin gestion
1964,92,1022.66,90+ dias,0.34,Llamada
2471,108,32368.17,90+ dias,0.23,Visita
2466,164,38610.27,90+ dias,0.05,Llamada
89,15,2788.37,1-30 dias,0.85,Sin gestion
6555,39,7060.86,31-60 dias,0.69,Visita
7330,171,29417.57,90+ dias,0.05,SMS
1957,25,3127.51,1-30 dias,0.78,Llamada
3799,10,26844.71,1-30 dias,0.88,Sin gestion
4833,71,4122.48,61-90 dias,0.48,Email
374,127,12720.77,90+ dias,0.1,Sin gestion
4112,121,6798.09,90+ dias,0.14,Email
1825,46,2314.26,31-60 dias,0.64,SMS
1427,176,8920.9,90+ dias,0.05,Acuerdo
4761,155,38406.34,90+ dias,0.05,Llamada
5843,75,20241.63,61-90 dias,0.45,Acuerdo
4598,119,17657.37,90+ dias,0.16,Visita
270,90,26267.61,61-90 dias,0.35,Email
6347,41,5579.89,31-60 dias,0.68,SMS
6771,141,10954.19,90+ dias,0.05,Llamada
4893,140,23430.66,90+ dias,0.05,Llamada
4696,123,19991.89,90+ dias,0.13,Sin gestion
1621,45,36319.84,31-60 dias,0.65,Sin gestion
6823,22,19808.31,1-30 dias,0.8,Llamada
768,134,45664.47,90+ dias,0.06,Visita
6732,110,2064.28,90+ dias,0.22,SMS
967,25,27763.41,1-30 dias,0.78,Llamada
264,45,25590.18,31-60 dias,0.65,Sin gestion
5220,44,11045.07,31-60 dias,0.66,Acuerdo
2005,69,12794.04,61-90 dias,0.49,Acuerdo
4071,145,3368.1,90+ dias,0.05,Llamada
281,141,2268.86,90+ dias,0.05,SMS
2866,137,16577.88,90+ dias,0.05,SMS
6683,105,27213.1,90+ dias,0.25,SMS
6907,41,21759.88,31-60 dias,0.68,Email
6815,148,20614.2,90+ dias,0.05,Visita
6503,75,21585.6,61-90 dias,0.45,SMS
6373,95,20453.61,90+ dias,0.32,Llamada
4916,33,3773.73,31-60 dias,0.73,Llamada
2219,169,2637.33,90+ dias,0.05,Visita
2755,38,8918.05,31-60 dias,0.7,Visita
11,15,2551.94,1-30 dias,0.85,Email
85,14,20561.9,1-30 dias,0.86,Email
6225,117,47048.46,90+ dias,0.17,SMS
5583,1,7150.96,1-30 dias,0.94,Email
1051,178,9065.38,90+ dias,0.05,Email
6340,29,15991.67,1-30 dias,0.76,SMS
4480,76,2531.28,61-90 dias,0.44,Acuerdo
2212,105,6917.26,90+ dias,0.25,SMS
4571,104,3592.22,90+ dias,0.26,Sin gestion
4927,42,28118.23,31-60 dias,0.67,SMS
7941,152,32204.01,90+ dias,0.05,Acuerdo
2342,77,29417.52,61-90 dias,0.44,Email
2350,156,18918.8,90+ dias,0.05,Email
2574,110,36885.32,90+ dias,0.22,Email
1864,50,7002.6,31-60 dias,0.62,Email
2651,29,533.23,1-30 dias,0.76,Sin gestion
6512,30,55647.36,1-30 dias,0.75,SMS
4456,93,7919.42,90+ dias,0.33,Visita
695,143,42911.66,90+ dias,0.05,Email
7773,70,9602.46,61-90 dias,0.48,Acuerdo
1490,8,1239.43,1-30 dias,0.9,SMS
6981,83,29809.83,61-90 dias,0.4,Acuerdo
429,51,13178.82,31-60 dias,0.61,Visita
7743,112,603.29,90+ dias,0.2,Acuerdo
5039,87,15904.41,61-90 dias,0.37,Acuerdo
2395,140,21391.59,90+ dias,0.05,Llamada
3519,130,9465.79,90+ dias,0.08,Sin gestion
1619,108,5891.59,90+ dias,0.23,Email
1491,9,32246.37,1-30 dias,0.89,Visita
6224,171,38515.48,90+ dias,0.05,Visita
2292,42,25839.52,31-60 dias,0.67,Llamada
5126,98,5647.73,90+ dias,0.3,Sin gestion
6107,33,16034.98,31-60 dias,0.73,Visita
6550,179,28165.5,90+ dias,0.05,Email
1941,147,46152.36,90+ dias,0.05,Acuerdo
7141,158,16618.53,90+ dias,0.05,Visita
1539,61,42178.9,61-90 dias,0.54,Email
724,23,3412.47,1-30 dias,0.8,SMS
1086,170,732.66,90+ dias,0.05,SMS
1861,93,8067.85,90+ dias,0.33,SMS
3908,153,8110.31,90+ dias,0.05,SMS
4550,90,13528.17,61-90 dias,0.35,Llamada
94,37,834.76,31-60 dias,0.7,Acuerdo
2164,164,20424.8,90+ dias,0.05,SMS
2239,165,18720.33,90+ dias,0.05,Visita
1556,112,3103.28,90+ dias,0.2,Llamada
6855,31,1538.28,31-60 dias,0.74,SMS
1451,83,34779.71,61-90 dias,0.4,Acuerdo
5275,107,1720.61,90+ dias,0.24,Acuerdo
5842,5,2101.39,1-30 dias,0.92,SMS
7710,16,693.53,1-30 dias,0.84,Acuerdo
5139,17,7554.75,1-30 dias,0.84,Llamada
2840,88,24595.11,61-90 dias,0.36,Email
4654,86,15795.09,61-90 dias,0.38,SMS
7415,61,2629.0,61-90 dias,0.54,Acuerdo
3818,50,20596.71,31-60 dias,0.62,Visita
3813,116,3790.1,90+ dias,0.18,Sin gestion
1480,109,39464.03,90+ dias,0.22,Email
4455,23,8799.96,1-30 dias,0.8,Visita
1752,66,15974.08,61-90 dias,0.51,SMS
4048,114,24780.69,90+ dias,0.19,Sin gestion
3008,44,24328.26,31-60 dias,0.66,Llamada
7907,71,1465.56,61-90 dias,0.48,Acuerdo
802,104,10794.06,90+ dias,0.26,Llamada
5399,74,8142.73,61-90 dias,0.46,Visita
5765,122,38660.95,90+ dias,0.14,Llamada
7992,127,7918.31,90+ dias,0.1,Llamada
2869,96,12502.34,90+ dias,0.31,Acuerdo
3573,10,967.98,1-30 dias,0.88,Email
4510,173,692.33,90+ dias,0.05,Acuerdo
3147,179,4073.21,90+ dias,0.05,Visita
4754,18,18665.32,1-30 dias,0.83,Email
2953,6,24607.77,1-30 dias,0.91,Visita
3394,9,42305.03,1-30 dias,0.89,Sin gestion
4598,136,20451.32,90+ dias,0.05,Sin gestion
6563,95,2891.65,90+ dias,0.32,Email
6576,167,41723.53,90+ dias,0.05,Acuerdo
1593,165,3893.46,90+ dias,0.05,Acuerdo
6824,4,10370.52,1-30 dias,0.92,Visita
4581,153,32450.31,90+ dias,0.05,SMS
962,16,10078.06,1-30 dias,0.84,Acuerdo
3251,156,7120.51,90+ dias,0.05,Acuerdo
4508,165,3685.62,90+ dias,0.05,Email
1745,126,9124.12,90+ dias,0.11,Acuerdo
5616,74,57218.08,61-90 dias,0.46,Visita
5434,130,19932.27,90+ dias,0.08,Sin gestion
7618,147,27475.75,90+ dias,0.05,SMS
3029,120,12080.6,90+ dias,0.15,SMS
3026,110,35555.46,90+ dias,0.22,Email
666,107,16368.02,90+ dias,0.24,Sin gestion
1842,86,48713.09,61-90 dias,0.38,Acuerdo
6798,147,32072.11,90+ dias,0.05,Acuerdo
5038,73,7926.56,61-90 dias,0.46,Email
2039,68,15346.39,61-90 dias,0.5,Llamada
6090,124,7964.41,90+ dias,0.12,Visita
3807,92,17562.21,90+ dias,0.34,Llamada
1674,3,8899.84,1-30 dias,0.93,Sin gestion
6157,166,2721.99,90+ dias,0.05,Llamada
3012,156,18075.37,90+ dias,0.05,Llamada
5823,142,12394.04,90+ dias,0.05,Llamada
2059,172,2232.96,90+ dias,0.05,Llamada
23,41,1331.06,31-60 dias,0.68,Visita
7798,113,8094.53,90+ dias,0.2,Sin gestion
5509,102,2893.88,90+ dias,0.27,SMS
4725,21,30029.4,1-30 dias,0.81,Email
6335,78,9338.12,61-90 dias,0.43,Llamada
6746,161,35572.52,90+ dias,0.05,Llamada
1841,45,17783.88,31-60 dias,0.65,Acuerdo
1000,177,25130.78,90+ dias,0.05,Llamada
652,35,12529.81,31-60 dias,0.72,Email
984,44,4752.14,31-60 dias,0.66,Sin gestion
688,3,23514.76,1-30 dias,0.93,Visita
496,60,15929.97,31-60 dias,0.55,Sin gestion
6846,65,35214.14,61-90 dias,0.52,Email
5168,50,4485.16,31-60 dias,0.62,Llamada
5910,3,20065.41,1-30 dias,0.93,Sin gestion
2406,135,26228.53,90+ dias,0.05,Acuerdo
3762,172,3437.1,90+ dias,0.05,Sin gestion
6419,35,3434.15,31-60 dias,0.72,Sin gestion
998,128,16908.57,90+ dias,0.1,Sin gestion
3214,54,53510.3,31-60 dias,0.59,Email
2696,152,47513.03,90+ dias,0.05,Llamada
7828,105,3901.28,90+ dias,0.25,Sin gestion
7723,65,5979.06,61-90 dias,0.52,Visita
4649,51,10433.7,31-60 dias,0.61,SMS
487,130,728.37,90+ dias,0.08,Email
5332,64,10576.58,61-90 dias,0.52,Email
7728,50,17393.05,31-60 dias,0.62,Email
7684,147,11636.58,90+ dias,0.05,Visita
1118,8,43607.61,1-30 dias,0.9,Llamada
881,28,1798.15,1-30 dias,0.76,Visita
3102,157,17669.12,90+ dias,0.05,Llamada
4189,128,52276.86,90+ dias,0.1,SMS
6708,2,11202.3,1-30 dias,0.94,Acuerdo
1901,108,12445.37,90+ dias,0.23,Visita
5661,170,18756.14,90+ dias,0.05,SMS
3633,61,27193.59,61-90 dias,0.54,Llamada
6939,102,18868.48,90+ dias,0.27,Llamada
5526,55,48651.46,31-60 dias,0.58,Acuerdo
2930,155,19736.89,90+ dias,0.05,SMS
6331,70,14027.14,61-90 dias,0.48,SMS
829,96,18542.16,90+ dias,0.31,Sin gestion
728,28,13753.84,1-30 dias,0.76,Email
1564,9,9966.55,1-30 dias,0.89,SMS
32,78,2307.34,61-90 dias,0.43,Visita
6950,118,21834.59,90+ dias,0.16,Acuerdo
517,126,8100.64,90+ dias,0.11,Visita
2758,76,19156.29,61-90 dias,0.44,Email
5613,107,43825.04,90+ dias,0.24,Sin gestion
863,16,4143.03,1-30 dias,0.84,Llamada
2115,81,9402.31,61-90 dias,0.41,Email
1438,147,6320.37,90+ dias,0.05,Email
2623,167,25544.67,90+ dias,0.05,Sin gestion
1209,149,23499.49,90+ dias,0.05,Sin gestion
5060,9,2421.78,1-30 dias,0.89,Sin gestion
4262,22,17856.34,1-30 dias,0.8,Email
5022,39,19736.29,31-60 dias,0.69,Acuerdo
3359,92,8312.73,90+ dias,0.34,Sin gestion
4632,48,20316.39,31-60 dias,0.63,Llamada
7348,11,6550.96,1-30 dias,0.88,Email
2519,17,33258.21,1-30 dias,0.84,Sin gestion
4175,102,1474.35,90+ dias,0.27,Visita
6646,114,4161.22,90+ dias,0.19,Acuerdo
2418,53,4033.7,31-60 dias,0.6,Acuerdo
5884,148,12530.48,90+ dias,0.05,Acuerdo
1390,119,31983.82,90+ dias,0.16,Sin gestion
3165,48,2927.65,31-60 dias,0.63,SMS
2440,180,5635.05,90+ dias,0.05,Acuerdo
1969,2,14292.98,1-30 dias,0.94,Sin gestion
736,20,3785.71,1-30 dias,0.82,Llamada
1176,110,27608.29,90+ dias,0.22,Sin gestion
422,114,1892.11,90+ dias,0.19,Llamada
1518,171,10611.38,90+ dias,0.05,Acuerdo
6746,28,24383.66,1-30 dias,0.76,SMS
7283,71,24136.29,61-90 dias,0.48,Acuerdo
4146,138,2155.32,90+ dias,0.05,Llamada
2556,91,43031.05,90+ dias,0.34,Visita
48,56,50352.89,31-60 dias,0.58,Visita
7363,121,6134.79,90+ dias,0.14,Email
1391,6,6387.46,1-30 dias,0.91,Acuerdo
1143,21,12935.59,1-30 dias,0.81,Acuerdo
3061,81,550.21,61-90 dias,0.41,Llamada
2901,171,5117.58,90+ dias,0.05,Acuerdo
